,Number,times,T2,T24,T30,T50,P2,P15,P30,epr,Ps30,phi,Nf,Nc,NRf,NRc,Nf_dmd,PCNfR_dmd,W31,W32,BPR,farB,htBleed,Altitude,Mach,TRA,life
19168,95,91,489.09,604.83,1500.32,1308.39,10.52,15.49,394.91,1.26,45.09,372.12,2316.51,8780.05,2385.73,8125.69,2316.68,100.0,28.74,17.3738,8.6548,0.03,370,10.0058,0.25,100.0,128
19169,95,92,449.21,555.19,1361.58,1120.24,5.48,8.0,194.46,1.02,41.98,183.46,2220.8,8345.36,2385.69,8064.23,2220.78,100.0,14.57,8.7336,9.307,0.02,333,35.0018,0.8418,100.0,128
19170,95,93,489.46,605.0,1492.36,1305.8,10.52,15.49,394.81,1.26,45.07,372.17,2316.54,8781.75,2385.66,8130.76,2316.68,100.0,28.83,17.3554,8.6247,0.03,370,9.999,0.25,100.0,128
19171,95,94,492.62,608.36,1485.8,1244.66,9.35,13.65,335.04,1.08,44.5,315.29,2321.65,8715.9,2385.66,8057.85,2321.68,100.0,24.37,14.6502,9.2021,0.02,365,20.0067,0.7019,100.0,128
19172,95,95,488.5,604.17,1494.91,1310.84,10.52,15.49,395.22,1.26,45.28,371.96,2316.58,8767.98,2385.7,8128.54,2316.68,100.0,28.65,17.0107,8.5954,0.03,369,10.0011,0.2515,100.0,128
19173,95,96,450.62,556.29,1356.58,1129.21,5.48,8.0,194.52,1.02,41.74,183.13,2220.8,8345.4,2385.72,8062.55,2220.78,100.0,14.81,9.1217,9.2766,0.02,333,35.0052,0.84,100.0,128
19174,95,97,445.01,549.07,1360.31,1123.26,3.91,5.71,138.3,1.02,42.25,130.36,2209.82,8316.39,2385.75,8079.85,2209.79,100.0,10.59,6.5858,9.3343,0.02,331,42.0069,0.8411,100.0,128
19175,95,98,519.01,642.67,1584.89,1400.03,14.62,21.61,554.7,1.3,47.32,521.7,2385.68,9056.8,2385.63,8130.43,2385.61,100.0,38.66,23.1244,8.4352,0.03,393,0.0022,0.0008,100.0,128
19176,95,99,461.13,535.1,1255.34,1048.83,7.05,9.03,176.05,0.94,36.68,164.88,1913.53,8006.94,2026.33,7869.84,1913.08,84.93,14.37,8.5164,10.8809,0.02,309,25.0037,0.6217,60.0,128
19177,95,100,489.15,604.58,1493.03,1307.7,10.52,15.49,394.74,1.26,45.45,371.91,2316.59,8769.13,2385.71,8132.36,2316.68,100.0,28.76,17.2113,8.6592,0.03,368,10.004,0.2519,100.0,128
19178,95,101,487.27,602.51,1494.86,1302.52,10.52,15.49,393.91,1.26,45.28,371.99,2316.58,8773.47,2385.71,8131.03,2316.68,100.0,28.4,16.8407,8.6337,0.03,368,9.9989,0.2517,100.0,128
19179,95,102,445.3,549.66,1346.42,1124.35,3.91,5.72,138.55,1.02,42.03,130.57,2209.92,8324.11,2385.74,8087.29,2209.79,100.0,10.84,6.674,9.292,0.02,331,42.0033,0.8413,100.0,128
19180,95,103,450.11,556.42,1362.04,1123.04,5.48,8.0,194.72,1.02,41.88,182.94,2220.91,8355.05,2385.79,8070.66,2220.78,100.0,14.86,8.8774,9.297,0.02,333,34.9986,0.8413,100.0,128
19181,95,104,444.57,549.16,1359.11,1121.19,3.91,5.72,138.45,1.02,41.93,130.76,2209.86,8323.12,2385.71,8081.22,2209.79,100.0,10.97,6.5748,9.3298,0.02,331,42.0026,0.84,100.0,128
19182,95,105,489.16,604.68,1504.11,1306.71,10.52,15.49,395.03,1.26,45.31,372.25,2316.56,8771.25,2385.68,8133.55,2316.68,100.0,28.53,17.1514,8.6662,0.03,370,10.0026,0.2503,100.0,128
19183,95,106,518.94,642.88,1589.22,1394.22,14.62,21.61,554.5,1.3,47.48,521.86,2385.68,9058.99,2385.65,8136.14,2385.61,100.0,39.05,23.2407,8.427,0.03,393,0.0002,0.0006,100.0,128
19184,95,107,443.45,548.04,1354.47,1127.58,3.91,5.71,139.21,1.02,42.01,130.48,2209.86,8321.77,2385.76,8083.27,2209.79,100.0,10.74,6.5076,9.3445,0.02,332,42.0024,0.84,100.0,128
19185,95,108,444.12,548.3,1345.86,1121.74,3.91,5.72,139.32,1.02,41.9,130.6,2209.79,8327.84,2385.76,8078.28,2209.79,100.0,10.79,6.5754,9.3655,0.02,332,42.0071,0.8415,100.0,128
19186,95,109,462.98,537.31,1262.99,1041.45,7.05,9.02,175.47,0.94,36.47,164.89,1913.54,8005.75,2026.41,7875.6,1913.08,84.93,14.58,8.6791,10.903,0.02,306,25.0012,0.6206,60.0,128
19187,95,110,450.26,556.57,1363.54,1128.38,5.48,8.0,194.43,1.02,41.87,182.98,2220.87,8357.93,2385.83,8068.78,2220.78,100.0,14.7,8.4999,9.3003,0.02,335,34.9981,0.84,100.0,128
19188,95,111,462.47,536.47,1259.87,1048.63,7.05,9.03,175.69,0.94,36.81,164.33,1913.54,8008.58,2026.38,7871.4,1913.08,84.93,14.25,8.467,10.8732,0.02,305,25.0044,0.6214,60.0,128
19189,95,112,517.35,641.77,1582.05,1403.89,14.62,21.61,553.82,1.3,47.4,521.68,2385.7,9052.25,2385.62,8143.02,2385.61,100.0,39.04,23.3833,8.423,0.03,393,0.0023,0.0019,100.0,128
19190,95,113,489.71,605.69,1498.55,1307.18,10.52,15.49,395.49,1.26,45.29,371.89,2316.57,8776.21,2385.76,8130.84,2316.68,100.0,28.71,17.045,8.6489,0.03,369,10.0031,0.25,100.0,128
19191,95,114,521.31,644.85,1592.87,1406.92,14.62,21.61,553.68,1.3,47.35,522.28,2385.67,9067.5,2385.64,8138.39,2385.61,100.0,38.78,23.2474,8.4297,0.03,392,0.0027,0.0,100.0,128
19192,95,115,444.38,549.48,1353.64,1125.2,3.91,5.72,138.29,1.02,42.13,130.7,2209.92,8325.9,2385.92,8090.08,2209.79,100.0,10.67,6.4622,9.3421,0.02,330,42.0065,0.8407,100.0,128
19193,95,116,448.43,554.63,1363.46,1121.05,5.48,8.0,195.08,1.02,41.78,183.44,2220.86,8352.35,2385.8,8070.85,2220.78,100.0,14.7,8.8234,9.3395,0.02,334,35.0027,0.84,100.0,128
19194,95,117,446.86,551.37,1358.98,1119.98,3.91,5.71,138.86,1.02,42.07,131.01,2209.89,8328.1,2385.84,8085.22,2209.79,100.0,10.42,6.251,9.3285,0.02,331,41.9987,0.8406,100.0,128
19195,95,118,519.32,643.13,1581.85,1409.05,14.62,21.61,553.78,1.3,47.29,521.73,2385.66,9053.57,2385.69,8140.68,2385.61,100.0,38.66,23.3373,8.4082,0.03,394,0.0008,0.0001,100.0,128
19196,95,119,449.01,554.98,1365.19,1125.42,5.48,8.0,194.74,1.02,41.78,182.48,2220.97,8353.36,2385.82,8070.39,2220.78,100.0,14.95,9.0062,9.3045,0.02,334,35.0039,0.8418,100.0,128
19197,95,120,449.26,555.81,1364.15,1128.36,5.48,8.0,194.41,1.02,41.72,183.39,2220.93,8361.66,2385.85,8074.71,2220.78,100.0,14.72,8.7322,9.2958,0.02,335,35.005,0.8414,100.0,128
19198,95,121,450.88,557.39,1365.39,1136.53,5.48,8.0,194.85,1.02,41.75,182.91,2221.03,8356.07,2385.87,8066.65,2220.78,100.0,14.95,9.0011,9.3175,0.02,332,35.0025,0.8413,100.0,128
19199,95,122,449.25,555.61,1370.31,1130.71,5.48,8.0,194.53,1.02,41.89,183.17,2220.94,8347.39,2385.8,8070.22,2220.78,100.0,14.99,8.9281,9.2998,0.02,333,35.0015,0.8401,100.0,128
19200,95,123,448.32,555.22,1358.77,1125.89,5.48,8.0,194.53,1.03,41.88,183.36,2220.99,8353.06,2385.91,8071.05,2220.78,100.0,15.02,8.8562,9.3087,0.02,333,35.0077,0.84,100.0,128
19201,95,124,448.89,555.83,1368.0,1124.05,5.48,8.0,193.84,1.02,41.93,183.19,2221.01,8362.99,2385.94,8074.74,2220.78,100.0,14.83,8.7933,9.3246,0.02,334,35.0058,0.84,100.0,128
19202,95,125,491.36,607.98,1481.89,1252.72,9.35,13.65,334.65,1.08,44.36,315.16,2321.71,8735.55,2385.74,8067.95,2321.68,100.0,24.54,14.5506,9.2232,0.02,364,20.0043,0.7,100.0,128
19203,95,126,445.07,550.0,1354.68,1119.58,3.91,5.71,138.67,1.02,42.24,130.52,2209.99,8333.88,2385.89,8094.16,2209.79,100.0,10.76,6.4948,9.3417,0.02,332,42.0026,0.84,100.0,128
19204,95,127,445.03,549.33,1360.58,1123.26,3.91,5.72,139.29,1.02,41.95,130.88,2209.9,8331.82,2385.86,8095.41,2209.79,100.0,10.63,6.3505,9.3631,0.02,332,42.0038,0.84,100.0,128
19205,95,128,491.5,607.85,1491.81,1245.44,9.35,13.66,334.47,1.08,44.46,315.47,2321.76,8733.75,2385.78,8065.01,2321.68,100.0,24.41,14.6342,9.2204,0.02,365,20.0014,0.7016,100.0,128
19206,95,129,462.92,537.78,1263.32,1040.98,7.05,9.03,175.2,0.94,36.47,164.7,1913.68,8013.73,2026.5,7882.31,1913.08,84.93,14.37,8.5722,10.9018,0.02,308,25.0001,0.62,60.0,128
19207,95,130,445.38,550.45,1356.07,1132.11,3.91,5.72,139.01,1.02,42.15,130.68,2209.99,8336.7,2385.9,8097.27,2209.79,100.0,10.41,6.3285,9.3709,0.02,331,42.0052,0.84,100.0,128
19208,95,131,445.09,549.63,1346.15,1122.57,3.91,5.72,138.97,1.02,42.14,130.91,2209.97,8325.02,2385.88,8089.38,2209.79,100.0,10.63,6.2449,9.348,0.02,333,42.0004,0.8408,100.0,128
19209,95,132,461.08,535.74,1264.02,1045.35,7.05,9.03,176.43,0.94,36.79,163.91,1913.73,8014.14,2026.53,7880.77,1913.08,84.93,14.42,8.4676,10.9265,0.02,309,25.0023,0.62,60.0,128
19210,95,133,445.95,550.75,1353.25,1131.79,3.91,5.72,138.7,1.02,41.96,130.83,2210.11,8328.9,2385.97,8098.99,2209.79,100.0,10.46,6.3133,9.3503,0.02,332,41.9998,0.84,100.0,128
19211,95,134,488.31,604.11,1499.61,1300.39,10.52,15.49,394.53,1.26,45.45,371.04,2316.58,8788.45,2385.72,8144.33,2316.68,100.0,28.57,17.2275,8.652,0.03,370,9.9992,0.2511,100.0,128
19212,95,135,488.29,604.01,1501.67,1305.79,10.52,15.49,394.97,1.26,45.53,371.06,2316.61,8789.81,2385.79,8142.98,2316.68,100.0,28.43,17.0286,8.6694,0.03,370,10.0072,0.2519,100.0,128
19213,95,136,489.97,605.82,1504.16,1315.52,10.52,15.49,393.88,1.26,45.39,371.35,2316.58,8799.36,2385.74,8138.49,2316.68,100.0,28.87,17.3059,8.6362,0.03,371,10.0035,0.2514,100.0,128
19214,95,137,449.15,556.18,1362.63,1130.21,5.48,8.0,194.53,1.02,42.05,183.06,2221.04,8366.3,2386.04,8072.04,2220.78,100.0,14.82,8.9006,9.3213,0.02,333,35.007,0.8418,100.0,128
19215,95,138,450.42,556.27,1369.7,1132.32,5.48,8.0,194.58,1.02,41.82,183.47,2221.07,8365.33,2386.11,8077.15,2220.78,100.0,14.72,8.7508,9.3102,0.02,334,35.0035,0.84,100.0,128
19216,95,139,489.73,605.5,1493.75,1311.78,10.52,15.49,395.15,1.26,45.25,371.86,2316.65,8791.35,2385.76,8143.32,2316.68,100.0,28.16,16.9537,8.6779,0.03,369,10.0061,0.252,100.0,128
19217,95,140,488.55,603.97,1503.64,1305.86,10.52,15.49,394.1,1.26,45.42,371.53,2316.63,8793.71,2385.72,8142.53,2316.68,100.0,28.56,17.075,8.6855,0.03,369,10.0048,0.252,100.0,128
19218,95,141,445.85,550.64,1355.29,1122.94,3.91,5.72,139.16,1.02,42.03,130.38,2210.14,8336.49,2386.14,8102.55,2209.79,100.0,10.68,6.4875,9.3196,0.02,331,42.0031,0.84,100.0,128
19219,95,142,463.26,537.44,1260.01,1055.16,7.05,9.03,175.52,0.94,36.62,164.76,1913.86,8020.73,2026.63,7886.94,1913.08,84.93,14.19,8.5735,10.9112,0.02,306,25.0057,0.6213,60.0,128
19220,95,143,463.32,537.67,1259.73,1053.87,7.05,9.03,175.4,0.94,36.62,164.4,1913.8,8024.17,2026.62,7884.58,1913.08,84.93,14.27,8.6129,10.9442,0.02,308,25.005,0.6214,60.0,128
19221,95,144,445.43,550.21,1356.21,1122.29,3.91,5.72,139.18,1.02,42.17,130.6,2210.2,8337.29,2386.1,8107.79,2209.79,100.0,10.67,6.3633,9.3915,0.02,330,42.0066,0.84,100.0,128
19222,95,145,446.01,550.7,1358.4,1124.69,3.91,5.72,138.69,1.02,42.16,130.37,2210.12,8336.41,2386.11,8102.78,2209.79,100.0,10.39,6.3501,9.3612,0.02,329,42.008,0.8403,100.0,128
19223,95,146,520.77,645.24,1590.67,1417.06,14.62,21.61,553.76,1.3,47.58,521.06,2385.69,9084.03,2385.64,8156.93,2385.61,100.0,39.07,23.5082,8.4386,0.03,394,0.0016,0.0,100.0,128
19224,95,147,449.6,556.1,1368.85,1134.63,5.48,8.0,194.44,1.02,42.02,182.76,2221.21,8368.33,2386.15,8078.66,2220.78,100.0,14.9,8.8862,9.3218,0.02,333,35.0064,0.8414,100.0,128
19225,95,148,491.21,607.58,1495.33,1253.7,9.35,13.66,334.09,1.08,44.53,314.86,2321.84,8742.05,2385.97,8073.73,2321.68,100.0,24.43,14.8719,9.2707,0.02,365,20.0062,0.7,100.0,128
19226,95,149,450.15,556.51,1367.48,1131.41,5.48,8.0,194.07,1.02,41.85,182.75,2221.25,8372.46,2386.23,8082.15,2220.78,100.0,14.72,9.0327,9.3396,0.02,333,34.9998,0.8414,100.0,128
19227,95,150,519.28,643.15,1588.3,1415.32,14.62,21.61,552.77,1.3,47.6,521.23,2385.68,9080.94,2385.66,8158.07,2385.61,100.0,38.71,23.213,8.4565,0.03,395,0.0007,0.0003,100.0,128
19228,95,151,448.84,554.73,1371.04,1127.33,5.48,8.0,194.56,1.02,41.79,183.83,2221.33,8371.38,2386.22,8089.07,2220.78,100.0,14.7,8.7844,9.3584,0.02,334,34.9999,0.8415,100.0,128
19229,95,152,518.48,642.49,1587.94,1402.43,14.62,21.61,553.21,1.3,47.59,521.34,2385.67,9080.5,2385.64,8164.86,2385.61,100.0,38.81,23.4336,8.4706,0.03,394,0.0026,0.0,100.0,128
19230,95,153,461.58,536.24,1254.52,1053.55,7.05,9.03,175.0,0.94,36.82,164.32,1913.96,8034.3,2026.77,7894.31,1913.08,84.93,14.39,8.8299,10.9247,0.02,307,25.0079,0.6208,60.0,128
19231,95,154,489.41,605.09,1506.88,1306.83,10.52,15.5,394.51,1.26,45.4,371.53,2316.67,8804.32,2385.77,8155.92,2316.68,100.0,28.44,17.2272,8.7167,0.03,369,10.0024,0.25,100.0,128
19232,95,155,492.72,609.0,1491.75,1260.14,9.35,13.66,334.82,1.08,44.49,314.73,2321.89,8752.55,2385.97,8085.75,2321.68,100.0,24.54,14.7142,9.2227,0.02,367,20.0041,0.7006,100.0,128
19233,95,156,445.07,549.35,1355.76,1128.54,3.91,5.72,138.56,1.02,41.91,130.5,2210.32,8355.18,2386.27,8114.6,2209.79,100.0,10.5,6.3674,9.3913,0.02,332,41.9984,0.842,100.0,128
19234,95,157,519.74,643.77,1581.99,1403.49,14.62,21.61,553.5,1.3,47.55,521.6,2385.64,9093.34,2385.68,8164.86,2385.61,100.0,39.04,23.4212,8.4452,0.03,394,0.002,0.0,100.0,128
19235,95,158,491.6,606.66,1501.85,1314.67,10.52,15.5,394.25,1.26,45.68,371.02,2316.68,8814.36,2385.76,8159.7,2316.68,100.0,28.73,17.2468,8.6984,0.03,371,9.9997,0.25,100.0,128
19236,95,159,448.77,555.06,1371.97,1131.92,5.48,8.0,194.21,1.02,41.97,183.0,2221.4,8386.66,2386.33,8090.11,2220.78,100.0,14.85,8.8325,9.3378,0.02,335,35.0007,0.8404,100.0,128
19237,95,160,462.76,536.77,1261.23,1050.99,7.05,9.03,175.15,0.94,36.79,164.55,1914.0,8034.55,2026.83,7897.16,1913.08,84.93,14.09,8.5671,10.931,0.02,307,25.0058,0.6202,60.0,128
19238,95,161,463.54,538.07,1271.95,1056.48,7.05,9.03,175.32,0.94,36.95,165.04,1914.09,8036.32,2026.88,7893.33,1913.08,84.93,14.26,8.6441,10.9013,0.02,307,25.0058,0.6206,60.0,128
19239,95,162,488.63,604.63,1499.96,1312.07,10.52,15.49,394.68,1.26,45.62,371.49,2316.66,8822.17,2385.84,8162.5,2316.68,100.0,28.3,17.1125,8.6763,0.03,371,10.0075,0.252,100.0,128
19240,95,163,445.39,550.01,1361.1,1142.06,3.91,5.72,138.82,1.02,42.26,130.6,2210.48,8364.35,2386.42,8117.88,2209.79,100.0,10.68,6.4468,9.3567,0.02,332,42.0036,0.8409,100.0,128
19241,95,164,491.47,608.06,1489.8,1249.34,9.35,13.66,334.02,1.07,44.57,314.55,2321.9,8762.76,2386.03,8094.43,2321.68,100.0,24.41,14.5771,9.2737,0.02,365,20.0008,0.7,100.0,128
19242,95,165,488.86,604.34,1504.05,1313.66,10.52,15.5,394.24,1.26,45.49,371.27,2316.68,8828.22,2385.82,8163.59,2316.68,100.0,28.75,17.3751,8.6741,0.03,372,10.0079,0.2519,100.0,128
19243,95,166,446.62,551.67,1354.23,1133.01,3.91,5.72,138.62,1.02,42.39,130.69,2210.54,8369.98,2386.49,8126.81,2209.79,100.0,10.31,6.1032,9.348,0.02,333,42.003,0.8418,100.0,128
19244,95,167,462.92,537.72,1277.46,1054.9,7.05,9.03,175.65,0.94,36.59,164.67,1914.22,8041.82,2027.05,7902.83,1913.08,84.93,14.22,8.5008,10.9358,0.02,306,25.0053,0.6216,60.0,128
19245,95,168,489.2,606.03,1494.56,1248.46,9.35,13.66,334.4,1.08,44.44,314.4,2321.96,8766.68,2386.06,8103.12,2321.68,100.0,24.23,14.724,9.2483,0.02,367,20.0056,0.7,100.0,128
19246,95,169,445.49,550.6,1361.41,1132.37,3.91,5.72,139.01,1.03,42.15,130.47,2210.59,8368.8,2386.55,8128.92,2209.79,100.0,10.75,6.3361,9.3545,0.02,331,42.008,0.8409,100.0,128
19247,95,170,518.56,642.92,1597.54,1414.0,14.62,21.61,553.34,1.3,47.83,521.29,2385.72,9112.18,2385.64,8181.78,2385.61,100.0,38.79,23.2868,8.4567,0.03,397,0.0003,0.0,100.0,128
19248,95,171,518.75,642.62,1598.49,1418.18,14.62,21.61,553.37,1.3,47.58,520.94,2385.64,9108.08,2385.72,8179.5,2385.61,100.0,38.76,23.235,8.4662,0.03,395,0.0006,0.0016,100.0,128
19249,95,172,491.43,607.54,1481.82,1257.33,9.35,13.66,334.61,1.08,44.58,314.32,2322.05,8769.2,2386.18,8103.28,2321.68,100.0,24.36,14.6638,9.2651,0.03,366,19.9982,0.7,100.0,128
19250,95,173,445.74,551.02,1356.91,1135.7,3.91,5.72,138.35,1.02,42.4,130.96,2210.74,8378.38,2386.62,8132.12,2209.79,100.0,10.47,6.2925,9.366,0.02,332,42.0043,0.8417,100.0,128
19251,95,174,449.66,556.41,1376.85,1137.47,5.48,8.01,194.41,1.02,42.04,182.93,2221.86,8402.75,2386.84,8117.91,2220.78,100.0,14.87,8.9074,9.3581,0.02,337,35.0015,0.84,100.0,128
19252,95,175,444.3,549.35,1356.1,1138.86,3.91,5.72,139.03,1.03,42.31,130.36,2210.82,8383.44,2386.78,8139.66,2209.79,100.0,10.92,6.3926,9.3792,0.02,333,42.0028,0.84,100.0,128
19253,95,176,447.84,553.19,1365.09,1132.41,3.91,5.72,138.82,1.03,42.46,130.44,2210.82,8383.83,2386.8,8135.13,2209.79,100.0,10.55,6.3541,9.3439,0.02,334,42.0,0.841,100.0,128
19254,95,177,445.32,550.82,1365.74,1142.29,3.91,5.72,138.51,1.03,42.4,130.77,2210.86,8386.98,2386.87,8143.07,2209.79,100.0,10.61,6.2701,9.3665,0.02,334,42.0054,0.84,100.0,128
19255,95,178,462.46,536.96,1266.61,1059.16,7.05,9.03,175.19,0.94,36.91,164.56,1914.52,8057.2,2027.44,7919.04,1913.08,84.93,14.41,8.5697,10.9766,0.02,310,25.0022,0.62,60.0,128
19256,95,179,446.01,551.63,1365.69,1143.73,3.91,5.72,138.87,1.03,42.45,130.99,2210.83,8384.31,2386.8,8143.54,2209.79,100.0,10.56,6.2805,9.4092,0.02,333,41.9997,0.84,100.0,128
19257,95,180,461.14,535.7,1270.18,1054.72,7.05,9.03,175.33,0.94,36.82,164.77,1914.59,8063.08,2027.46,7921.7,1913.08,84.93,14.36,8.6756,11.0298,0.02,309,24.9992,0.6213,60.0,128
19258,95,181,449.71,556.85,1378.21,1141.62,5.48,8.01,194.84,1.02,42.11,183.04,2222.03,8417.25,2387.1,8130.37,2220.78,100.0,15.04,9.003,9.3393,0.02,336,35.0036,0.8412,100.0,128
19259,95,182,490.16,606.33,1507.19,1321.12,10.52,15.5,393.76,1.26,45.85,371.63,2316.77,8850.37,2385.89,8198.14,2316.68,100.0,28.38,17.1299,8.7101,0.03,371,10.0073,0.25,100.0,128
19260,95,183,488.19,604.93,1508.64,1319.8,10.52,15.5,392.74,1.26,45.66,371.07,2316.77,8856.73,2385.91,8196.09,2316.68,100.0,28.25,16.9512,8.6817,0.03,371,10.0062,0.25,100.0,128
19261,95,184,462.74,536.91,1274.95,1052.44,7.05,9.03,175.5,0.94,37.06,164.1,1914.64,8064.18,2027.59,7926.22,1913.08,84.93,13.92,8.5479,10.9793,0.02,307,25.0039,0.6213,60.0,128
19262,95,185,444.2,549.01,1361.05,1140.62,3.91,5.72,139.4,1.02,42.71,130.56,2211.14,8402.43,2387.08,8156.34,2209.79,100.0,10.45,6.347,9.3889,0.02,334,42.0025,0.84,100.0,128
19263,95,186,443.25,548.57,1361.99,1134.96,3.91,5.72,138.9,1.03,42.47,130.42,2211.13,8404.68,2387.09,8155.24,2209.79,100.0,10.64,6.4958,9.4067,0.02,334,42.0003,0.84,100.0,128
19264,95,187,517.21,642.35,1595.37,1415.88,14.62,21.61,552.24,1.3,48.02,520.68,2385.74,9147.22,2385.73,8217.95,2385.61,100.0,38.33,22.9571,8.4628,0.03,395,0.0013,0.0005,100.0,128
19265,95,188,490.22,607.27,1486.44,1257.08,9.35,13.66,333.65,1.07,44.8,314.45,2322.38,8820.35,2386.39,8137.13,2321.68,100.0,24.24,14.5771,9.2914,0.03,368,20.004,0.7006,100.0,128
19266,95,189,445.43,550.48,1366.98,1147.92,3.91,5.72,138.47,1.03,42.43,130.46,2211.22,8409.48,2387.22,8165.97,2209.79,100.0,10.8,6.3441,9.3891,0.02,334,42.0009,0.84,100.0,128
19267,95,190,489.76,606.64,1513.9,1323.11,10.52,15.5,392.92,1.26,45.85,370.44,2316.77,8880.47,2386.0,8215.48,2316.68,100.0,28.3,17.043,8.7565,0.03,373,10.0055,0.25,100.0,128
19268,95,191,491.61,608.42,1510.98,1328.25,10.52,15.5,393.37,1.26,45.87,371.16,2316.82,8880.05,2385.98,8217.19,2316.68,100.0,28.39,17.0646,8.7309,0.03,373,10.0041,0.25,100.0,128
19269,95,192,489.27,605.85,1513.3,1321.31,10.52,15.5,393.35,1.26,45.94,370.52,2316.87,8885.04,2385.98,8215.01,2316.68,100.0,28.17,16.967,8.7242,0.03,373,10.006,0.2505,100.0,128
19270,95,193,449.93,557.33,1375.91,1145.17,5.48,8.01,193.95,1.02,42.45,182.91,2222.51,8448.26,2387.53,8150.16,2220.78,100.0,15.04,9.0066,9.372,0.02,338,35.0016,0.84,100.0,128
19271,95,194,519.52,644.1,1604.56,1434.11,14.62,21.61,551.35,1.3,47.92,520.6,2385.77,9178.28,2385.76,8232.87,2385.61,100.0,38.41,23.043,8.5311,0.03,396,0.0005,0.0,100.0,128
19272,95,195,489.58,606.08,1514.51,1333.15,10.52,15.5,393.21,1.25,45.89,370.76,2316.84,8890.48,2386.01,8229.96,2316.68,100.0,28.07,16.8563,8.7373,0.03,373,10.0012,0.25,100.0,128
19273,95,196,464.42,539.43,1273.98,1072.95,7.05,9.04,175.17,0.94,37.26,164.13,1915.3,8095.33,2028.15,7953.44,1913.08,84.93,13.87,8.3319,11.0195,0.02,311,25.0014,0.6219,60.0,128
19274,95,197,490.93,607.58,1516.54,1325.56,10.52,15.5,393.51,1.26,46.11,370.3,2316.89,8900.21,2385.99,8229.61,2316.68,100.0,28.17,16.8794,8.7763,0.03,373,10.0067,0.2511,100.0,128
19275,95,198,518.06,642.95,1608.85,1429.78,14.62,21.61,551.45,1.3,48.3,520.03,2385.76,9185.36,2385.79,8244.36,2385.61,100.0,38.21,22.9862,8.5396,0.03,398,0.0016,0.0005,100.0,128
19276,96,1,518.38,641.66,1591.24,1393.74,14.62,21.61,554.89,1.3,47.12,523.03,2385.6,9051.79,2385.54,8123.91,2385.61,100.0,39.1,23.4902,8.3983,0.03,391,0.002,0.0,100.0,137
19277,96,2,449.82,556.0,1353.55,1125.87,5.48,8.0,194.64,1.02,41.74,183.69,2220.76,8333.73,2385.66,8063.1,2220.78,100.0,14.79,8.907,9.2501,0.02,334,35.0076,0.84,100.0,137
19278,96,3,517.81,641.34,1583.26,1392.56,14.62,21.61,554.7,1.3,47.15,522.08,2385.58,9048.21,2385.6,8132.88,2385.61,100.0,39.29,23.5132,8.3483,0.03,392,0.0027,0.0,100.0,137
19279,96,4,445.63,549.78,1347.03,1113.44,3.91,5.71,138.84,1.02,41.83,130.57,2209.82,8314.31,2385.76,8079.88,2209.79,100.0,10.46,6.5191,9.3007,0.02,331,42.0071,0.84,100.0,137
19280,96,5,518.87,642.22,1577.94,1388.75,14.62,21.61,554.35,1.3,47.18,522.23,2385.66,9055.66,2385.56,8132.67,2385.61,100.0,39.18,23.4784,8.3971,0.03,392,0.0,0.0,100.0,137
19281,96,6,492.09,607.57,1482.19,1245.58,9.35,13.65,335.8,1.08,43.95,315.94,2321.59,8718.89,2385.69,8053.02,2321.68,100.0,24.64,14.801,9.1638,0.02,364,20.0007,0.7011,100.0,137
19282,96,7,491.19,606.71,1499.36,1302.35,10.52,15.49,395.66,1.26,45.17,371.97,2316.47,8766.01,2385.63,8128.19,2316.68,100.0,28.81,17.2066,8.5757,0.03,368,9.9984,0.2506,100.0,137
19283,96,8,518.17,640.86,1580.46,1404.28,14.62,21.61,554.44,1.3,47.31,522.85,2385.59,9052.63,2385.66,8128.84,2385.61,100.0,39.18,23.5278,8.3965,0.03,392,0.0021,0.0,100.0,137
19284,96,9,488.96,604.33,1498.68,1298.66,10.52,15.49,394.99,1.26,45.17,372.21,2316.49,8774.86,2385.65,8124.63,2316.68,100.0,28.72,17.245,8.6552,0.03,368,10.0003,0.2514,100.0,137
19285,96,10,462.84,536.91,1257.44,1044.41,7.05,9.02,175.13,0.94,36.45,165.1,1913.48,7998.76,2026.26,7867.71,1913.08,84.93,14.72,8.797,10.8441,0.02,306,25.0031,0.6208,60.0,137
19286,96,11,489.18,604.44,1499.67,1296.25,10.52,15.49,395.51,1.26,45.19,371.88,2316.43,8775.04,2385.64,8125.82,2316.68,100.0,28.84,17.2167,8.6235,0.03,368,10.0029,0.25,100.0,137
19287,96,12,444.44,548.75,1346.33,1119.08,3.91,5.72,138.71,1.02,41.56,131.06,2209.75,8310.91,2385.69,8080.89,2209.79,100.0,10.46,6.3199,9.3187,0.02,328,42.0043,0.8409,100.0,137
19288,96,13,445.89,550.38,1350.09,1115.38,3.91,5.72,139.23,1.02,41.67,131.07,2209.82,8326.25,2385.74,8085.98,2209.79,100.0,10.57,6.4125,9.3124,0.02,331,42.002,0.8411,100.0,137
19289,96,14,516.46,639.57,1582.39,1391.02,14.62,21.61,555.1,1.3,47.02,523.07,2385.56,9050.21,2385.61,8127.89,2385.61,100.0,39.04,23.4762,8.4078,0.03,390,0.0027,0.0,100.0,137
